Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Road_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
VUT.2_1,Penama,ssp585 (medium confidence),83,2090,0.918,105997.76,78478.07,6625.37,4563.55,16330.77,28.18
VUT.2_1,Penama,ssp585 (medium confidence),83,2100,1.144,139408.1,107146.89,7715.26,6969.08,17576.88,36.62
VUT.2_1,Penama,ssp585 (medium confidence),83,2110,1.343,170948.8,134469.75,8690.88,9143.16,18645.0,43.35
VUT.2_1,Penama,ssp585 (medium confidence),83,2120,1.539,207466.26,165937.79,9812.87,11684.6,20030.98,51.73
VUT.2_1,Penama,ssp585 (medium confidence),83,2130,1.733,249685.35,201946.48,11041.44,15279.83,21417.98,60.71
VUT.2_1,Penama,ssp585 (medium confidence),83,2140,1.919,295603.05,240213.81,12172.62,20548.0,22668.36,66.18
VUT.2_1,Penama,ssp585 (medium confidence),95,2020,0.107,33350.46,18743.88,2969.31,1104.14,10532.99,9.53
VUT.2_1,Penama,ssp585 (medium confidence),95,2030,0.177,36873.02,21396.17,3140.49,1182.54,11154.05,13.07
VUT.2_1,Penama,ssp585 (medium confidence),95,2040,0.28,43610.1,26803.64,3441.4,1308.84,12056.08,17.06
VUT.2_1,Penama,ssp585 (medium confidence),95,2050,0.405,52819.23,34300.33,3953.38,1491.53,13074.0,18.93
VUT.2_1,Penama,ssp585 (medium confidence),95,2060,0.535,63420.29,43076.36,4562.99,1790.13,13990.82,19.73
VUT.2_1,Penama,ssp585 (medium confidence),95,2070,0.715,80709.39,57302.98,5517.54,2782.08,15107.12,21.21
VUT.2_1,Penama,ssp585 (medium confidence),95,2080,0.91,104873.53,77522.54,6584.65,4483.3,16282.79,26.35
VUT.2_1,Penama,ssp585 (medium confidence),95,2090,1.142,139096.79,106875.41,7706.04,6948.64,17566.98,36.62
VUT.2_1,Penama,ssp585 (medium confidence),95,2100,1.421,184423.72,146107.74,9090.24,10079.69,19146.06,49.52
VUT.2_1,Penama,ssp585 (medium confidence),95,2110,1.675,236666.27,190947.16,10686.83,14016.65,21015.08,57.39
VUT.2_1,Penama,ssp585 (medium confidence),95,2120,1.922,296488.93,240925.85,12190.88,20682.26,22689.94,66.22
VUT.3_1,Sanma,ssp119 (medium confidence),5,2020,0.012,1260101.18,375100.84,21428.37,49472.22,814099.68,200.77
VUT.3_1,Sanma,ssp119 (medium confidence),5,2030,0.029,1308870.35,391390.2,22076.13,51645.08,843758.96,210.55
VUT.3_1,Sanma,ssp119 (medium confidence),5,2040,0.05,1368441.84,411512.91,22875.42,54287.28,879766.59,212.69
VUT.3_1,Sanma,ssp119 (medium confidence),5,2050,0.092,1486655.38,451758.07,24473.14,59547.57,950876.67,217.72
VUT.3_1,Sanma,ssp119 (medium confidence),5,2060,0.102,1515627.83,461989.77,24857.31,60821.34,967959.2,218.22
VUT.3_1,Sanma,ssp119 (medium confidence),5,2070,0.126,1599426.08,492779.24,25822.52,64562.68,1016261.11,237.8
VUT.3_1,Sanma,ssp119 (medium confidence),5,2080,0.14,1649140.16,510739.9,26386.18,66767.3,1045246.98,239.9
VUT.3_1,Sanma,ssp119 (medium confidence),5,2090,0.162,1726363.55,538963.72,27271.35,70211.37,1089917.12,244.75
VUT.3_1,Sanma,ssp119 (medium confidence),5,2100,0.145,1666827.96,517154.45,26587.03,67549.77,1055536.77,242.71
VUT.3_1,Sanma,ssp119 (medium confidence),5,2110,0.17,1754368.66,549226.9,27592.93,71464.5,1106084.14,244.93
VUT.3_1,Sanma,ssp119 (medium confidence),5,2120,0.179,1785874.69,560772.72,27955.2,72876.7,1124269.85,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),5,2130,0.184,1803373.26,567187.27,28156.26,73656.65,1134372.9,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),5,2140,0.188,1817372.56,572319.1,28317.11,74280.76,1142455.57,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),5,2150,0.194,1838372.19,580016.37,28558.6,75218.21,1154579.24,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),17,2020,0.026,1300447.94,388515.74,21961.78,51268.44,838701.84,210.55
VUT.3_1,Sanma,ssp119 (medium confidence),17,2030,0.052,1374072.04,413429.39,22951.34,54537.62,883153.7,212.69
VUT.3_1,Sanma,ssp119 (medium confidence),17,2040,0.078,1447254.27,438343.18,23940.61,57799.25,927171.4,217.36
VUT.3_1,Sanma,ssp119 (medium confidence),17,2050,0.123,1588832.83,488930.62,25702.0,64086.4,1010113.95,237.63
VUT.3_1,Sanma,ssp119 (medium confidence),17,2060,0.141,1652636.76,512022.62,26426.35,66922.84,1047265.03,239.9
VUT.3_1,Sanma,ssp119 (medium confidence),17,2070,0.174,1768369.01,554358.45,27753.79,72089.99,1114166.74,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),17,2080,0.198,1852371.22,585147.92,28719.53,75842.16,1162661.91,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),17,2090,0.229,1977739.72,634675.73,30034.91,81619.08,1231410.05,258.43
VUT.3_1,Sanma,ssp119 (medium confidence),17,2100,0.243,2035270.87,657347.04,30631.78,84285.73,1263006.69,258.96
VUT.3_1,Sanma,ssp119 (medium confidence),17,2110,0.266,2129342.48,694592.97,31611.69,88649.93,1314488.42,260.61
VUT.3_1,Sanma,ssp119 (medium confidence),17,2120,0.285,2207038.98,725361.16,32421.06,92248.24,1357008.8,261.99
VUT.3_1,Sanma,ssp119 (medium confidence),17,2130,0.302,2276970.99,753458.0,33148.19,95503.27,1394861.75,265.4
VUT.3_1,Sanma,ssp119 (medium confidence),17,2140,0.316,2338328.83,780100.4,33767.84,98550.96,1425909.62,278.54
VUT.3_1,Sanma,ssp119 (medium confidence),17,2150,0.33,2400570.59,806743.32,34388.11,101682.03,1457757.16,289.35
VUT.3_1,Sanma,ssp119 (medium confidence),50,2020,0.046,1357017.04,407679.86,22723.21,53791.11,872822.84,211.62
VUT.3_1,Sanma,ssp119 (medium confidence),50,2030,0.084,1464131.46,444092.45,24168.73,58548.24,937322.03,217.72
VUT.3_1,Sanma,ssp119 (medium confidence),50,2040,0.124,1592329.83,490213.55,25742.17,64248.55,1012125.75,237.76
VUT.3_1,Sanma,ssp119 (medium confidence),50,2050,0.174,1768369.01,554358.45,27753.79,72089.99,1114166.74,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),50,2060,0.208,1891272.59,600668.74,29139.38,77544.35,1183919.81,247.05
VUT.3_1,Sanma,ssp119 (medium confidence),50,2070,0.257,2092545.28,680018.52,31228.14,86940.71,1294358.04,259.57
VUT.3_1,Sanma,ssp119 (medium confidence),50,2080,0.3,2268392.03,749651.73,33060.1,95091.91,1390588.3,263.45
VUT.3_1,Sanma,ssp119 (medium confidence),50,2090,0.349,2484605.19,842901.46,35229.82,105892.62,1500581.25,293.02
VUT.3_1,Sanma,ssp119 (medium confidence),50,2100,0.404,2728199.74,948734.74,37669.81,118088.24,1623707.03,296.43
VUT.3_1,Sanma,ssp119 (medium confidence),50,2110,0.456,2972358.03,1062846.26,40041.35,130959.32,1738511.39,326.45
VUT.3_1,Sanma,ssp119 (medium confidence),50,2120,0.496,3159954.18,1150624.31,41864.83,140835.31,1826629.75,330.08
VUT.3_1,Sanma,ssp119 (medium confidence),50,2130,0.535,3355793.87,1249343.04,43680.74,151460.07,1911310.04,361.96
VUT.3_1,Sanma,ssp119 (medium confidence),50,2140,0.572,3543230.67,1344423.45,45407.9,161679.04,1991720.36,370.32
VUT.3_1,Sanma,ssp119 (medium confidence),50,2150,0.608,3729370.72,1441796.9,47092.62,171709.95,2068771.54,377.81
VUT.3_1,Sanma,ssp119 (medium confidence),83,2020,0.07,1424717.81,430677.34,23636.2,56799.49,913604.75,215.73
VUT.3_1,Sanma,ssp119 (medium confidence),83,2030,0.125,1595851.13,491496.54,25782.66,64405.61,1014166.64,237.8
VUT.3_1,Sanma,ssp119 (medium confidence),83,2040,0.183,1799873.87,565904.61,28116.03,73500.77,1132352.45,246.28
VUT.3_1,Sanma,ssp119 (medium confidence),83,2050,0.249,2059793.31,667063.18,30887.38,85422.55,1276419.78,259.19
VUT.3_1,Sanma,ssp119 (medium confidence),83,2060,0.305,2289849.12,759167.15,33280.63,96122.15,1401279.11,265.85
VUT.3_1,Sanma,ssp119 (medium confidence),83,2070,0.38,2621418.55,901895.87,36602.55,112735.4,1570184.56,296.22
VUT.3_1,Sanma,ssp119 (medium confidence),83,2080,0.449,2939397.93,1047485.08,39722.28,129227.52,1722963.04,326.23
VUT.3_1,Sanma,ssp119 (medium confidence),83,2090,0.525,3304922.54,1223645.69,43213.59,148690.23,1889372.69,355.35
VUT.3_1,Sanma,ssp119 (medium confidence),83,2100,0.617,3779897.69,1470394.58,47520.66,174444.37,2087537.86,399.07
VUT.3_1,Sanma,ssp119 (medium confidence),83,2110,0.7,4244587.4,1734130.72,51464.02,199356.59,2259636.07,428.74
VUT.3_1,Sanma,ssp119 (medium confidence),83,2120,0.77,4684823.35,2017425.02,54793.27,223308.14,2389296.59,523.03
VUT.3_1,Sanma,ssp119 (medium confidence),83,2130,0.837,5106454.14,2288578.34,57980.41,246308.04,2513587.04,533.15
VUT.3_1,Sanma,ssp119 (medium confidence),83,2140,0.902,5516768.61,2553288.64,61071.73,268658.18,2633750.1,541.58
VUT.3_1,Sanma,ssp119 (medium confidence),83,2150,0.967,5973560.19,2870007.58,64171.74,294247.16,2745134.0,607.56
VUT.3_1,Sanma,ssp119 (medium confidence),95,2020,0.089,1478214.61,448883.5,24358.9,59171.92,945800.8,217.72
VUT.3_1,Sanma,ssp119 (medium confidence),95,2030,0.158,1712363.54,533832.14,27110.15,69586.43,1081834.84,244.52
VUT.3_1,Sanma,ssp119 (medium confidence),95,2040,0.232,1989973.38,639533.85,30162.65,82190.01,1238086.81,258.47
VUT.3_1,Sanma,ssp119 (medium confidence),95,2050,0.316,2338328.83,780100.4,33767.84,98550.96,1425909.62,278.54
VUT.3_1,Sanma,ssp119 (medium confidence),95,2060,0.391,2669971.41,922829.47,37089.98,115163.45,1594888.84,296.29
VUT.3_1,Sanma,ssp119 (medium confidence),95,2070,0.49,3131826.03,1137457.63,41591.14,139354.83,1813422.23,328.66
VUT.3_1,Sanma,ssp119 (medium confidence),95,2080,0.579,3578664.29,1362411.82,45734.31,163614.48,2006903.37,372.26
VUT.3_1,Sanma,ssp119 (medium confidence),95,2090,0.674,4099065.76,1651514.69,50228.98,191564.78,2205757.02,424.3
VUT.3_1,Sanma,ssp119 (medium confidence),95,2100,0.793,4829607.21,2110507.56,55887.49,231204.67,2432007.42,526.62
VUT.3_1,Sanma,ssp119 (medium confidence),95,2110,0.891,5446176.3,2507119.6,60548.86,264820.66,2613686.77,537.66
VUT.3_1,Sanma,ssp119 (medium confidence),95,2120,0.985,6100214.69,2957714.23,65030.18,301329.25,2776140.93,610.04
VUT.3_1,Sanma,ssp119 (medium confidence),95,2130,1.074,6775105.58,3443147.45,69452.99,338560.23,2923944.88,685.71
VUT.3_1,Sanma,ssp119 (medium confidence),95,2140,1.16,7485484.7,3972286.81,74001.69,377096.42,3062099.86,754.17
VUT.3_1,Sanma,ssp119 (medium confidence),95,2150,1.247,8279062.77,4571822.89,78902.84,419121.15,3209215.59,813.27
VUT.3_1,Sanma,ssp126 (low confidence),5,2030,0.028,1306074.71,390432.24,22038.04,51519.45,842085.24,210.55
VUT.3_1,Sanma,ssp126 (low confidence),5,2040,0.046,1357017.04,407679.86,22723.21,53791.11,872822.84,211.62
VUT.3_1,Sanma,ssp126 (low confidence),5,2050,0.089,1478214.61,448883.5,24358.9,59171.92,945800.8,217.72
VUT.3_1,Sanma,ssp126 (low confidence),5,2060,0.12,1578209.21,485081.98,25580.97,63610.27,1003935.95,235.07
VUT.3_1,Sanma,ssp126 (low confidence),5,2070,0.159,1715863.22,535115.07,27150.63,69742.25,1083855.48,244.52
VUT.3_1,Sanma,ssp126 (low confidence),5,2080,0.179,1785874.69,560772.72,27955.2,72876.7,1124269.85,246.28
VUT.3_1,Sanma,ssp126 (low confidence),5,2090,0.202,1867210.63,590952.56,28884.78,76498.91,1170874.44,246.31
VUT.3_1,Sanma,ssp126 (low confidence),5,2100,0.198,1852371.22,585147.92,28719.53,75842.16,1162661.91,246.28
VUT.3_1,Sanma,ssp126 (low confidence),5,2110,0.221,1944849.14,621720.76,29693.76,80070.01,1213364.89,256.59
VUT.3_1,Sanma,ssp126 (low confidence),5,2120,0.238,2014665.86,649250.1,30418.32,83336.18,1251661.1,258.54
VUT.3_1,Sanma,ssp126 (low confidence),5,2130,0.252,2072082.37,671921.64,31015.22,85992.68,1283152.78,259.57
VUT.3_1,Sanma,ssp126 (low confidence),5,2140,0.265,2125255.16,692973.48,31569.07,88460.88,1312252.07,260.61
VUT.3_1,Sanma,ssp126 (low confidence),5,2150,0.278,2178423.6,714025.56,32122.85,90923.55,1341351.94,261.96
VUT.3_1,Sanma,ssp126 (low confidence),17,2020,0.021,1286207.51,383724.65,21771.72,50637.01,830074.69,208.67
VUT.3_1,Sanma,ssp126 (low confidence),17,2030,0.055,1382525.37,416303.98,23065.58,54920.37,888235.44,212.69
